,Date,Type,Title,Amount,Note,Category,Subcategory,Account,Tags
1672,29-01-2021,1,,32.62,,Rodzice,,Konto osobiste,
1673,01-02-2021,1,,958.99,,Komputer,Elektronika,Konto osobiste,
1674,02-02-2021,1,,27.99,,Restauracja,Jedzenie,Konto osobiste,
1675,02-02-2021,1,,42.63,,Jedzenie,,Konto osobiste,
1676,04-02-2021,1,,17.74,,Jedzenie,,Konto osobiste,
1677,08-02-2021,1,,6.19,,�rodki czysto�ci,Dom,Konto osobiste,
1678,08-02-2021,1,,5.99,,Leki,Zdrowie i uroda,Konto osobiste,
1679,08-02-2021,1,,54.37,,Jedzenie,,Konto osobiste,
1680,11-02-2021,1,,26.96,,Alkohol,Jedzenie,Konto osobiste,
1681,11-02-2021,1,,31.6,,Jedzenie,,Konto osobiste,
1682,12-02-2021,1,,12.49,,Jedzenie,,Konto osobiste,
1683,12-02-2021,1,,33.92,,Alkohol,Jedzenie,Konto osobiste,
1684,13-02-2021,1,,367.63,,Akcesoria,Elektronika,Konto osobiste,
1685,13-02-2021,1,,137.46,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1686,13-02-2021,1,,46.05,,Jedzenie,,Konto osobiste,
1687,15-02-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
1688,15-02-2021,1,,225.0,,Czynsz,Dom,Konto osobiste,
1689,16-02-2021,1,,57.58,,Jedzenie,,Konto osobiste,
1690,16-02-2021,1,,8.49,,�rodki czysto�ci,Dom,Konto osobiste,
1691,16-02-2021,1,,36.89,,Restauracja,Jedzenie,Konto osobiste,
1692,18-02-2021,1,,50.0,,Gry,Rozrywka,Konto osobiste,
1693,19-02-2021,1,,22.06,,Jedzenie,,Konto osobiste,
1694,20-02-2021,1,,46.28,,Dom,,Konto osobiste,
1695,20-02-2021,1,,21.97,,Prezenty,,Konto osobiste,
1696,20-02-2021,1,,51.44,,Jedzenie,,Konto osobiste,
1697,22-02-2021,0,,120.0,,Gry,Rozrywka,Konto osobiste,
1698,23-02-2021,1,,50.0,,Gry,Rozrywka,Konto osobiste,
1699,23-02-2021,1,,63.81,,Jedzenie,,Konto osobiste,
1700,24-02-2021,1,,5.48,,Alkohol,Jedzenie,Konto osobiste,
1701,24-02-2021,1,,20.94,,Alkohol,Jedzenie,Konto osobiste,
1702,26-02-2021,1,,18.06,,Alkohol,Jedzenie,Konto osobiste,
1703,26-02-2021,1,,14.66,,Jedzenie,,Konto osobiste,
1704,26-02-2021,0,,3376.53,,Wyp�ata,Praca,Konto osobiste,
1705,26-02-2021,0,,200.0,,Rodzice,,Konto osobiste,
1706,27-02-2021,1,,15.46,,Jedzenie,,Konto osobiste,
1707,27-02-2021,1,,77.18,,Jedzenie,,Konto osobiste,
1708,27-02-2021,1,,6.99,,Alkohol,Jedzenie,Konto osobiste,
1709,28-02-2021,1,,28.5,,Rodzice,,Konto osobiste,
1710,28-02-2021,1,,40.79,,Restauracja,Jedzenie,Konto osobiste,
1711,28-02-2021,1,,110.38,,Rodzice,,Konto osobiste,
1712,02-03-2021,1,,8.49,,�rodki czysto�ci,Dom,Konto osobiste,
1713,02-03-2021,1,,66.04,,Jedzenie,,Konto osobiste,
1714,03-03-2021,1,,100.0,,Lotto,Hazard,Konto osobiste,
1715,04-03-2021,1,,14.0,,Gry,Rozrywka,Konto osobiste,
1716,06-03-2021,1,,3.39,,�rodki czysto�ci,Dom,Konto osobiste,
1717,06-03-2021,1,,34.43,,Jedzenie,,Konto osobiste,
1718,06-03-2021,1,,4.99,,Alkohol,Jedzenie,Konto osobiste,
1719,07-03-2021,1,,28.92,,Restauracja,Jedzenie,Konto osobiste,
1720,08-03-2021,1,,322.57,,Odzie�,,Konto osobiste,
1721,08-03-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
1722,08-03-2021,1,,5.0,,Prezenty,,Konto osobiste,
1723,08-03-2021,1,,200.0,,Zdrowie i uroda,,Konto osobiste,
1724,09-03-2021,1,,43.38,,Jedzenie,,Konto osobiste,
1725,10-03-2021,1,,59.9,,Buty,Odzie�,Konto osobiste,
1726,10-03-2021,1,,142.74,,Ksi��ki,Nauka,Konto osobiste,
1727,12-03-2021,1,,13.98,,Alkohol,Jedzenie,Konto osobiste,
1728,12-03-2021,1,,58.93,,Jedzenie,,Konto osobiste,
1729,12-03-2021,1,,20.93,,�rodki czysto�ci,Dom,Konto osobiste,
1730,13-03-2021,1,,17.96,,Jedzenie,,Konto osobiste,
1731,13-03-2021,1,,33.02,,Alkohol,Jedzenie,Konto osobiste,
1732,16-03-2021,1,,13.99,,�rodki czysto�ci,Dom,Konto osobiste,
1733,16-03-2021,1,,55.27,,Alkohol,Jedzenie,Konto osobiste,
1734,16-03-2021,1,,39.9,,Woda,Dom,Konto osobiste,
1735,16-03-2021,1,,48.58,,Jedzenie,,Konto osobiste,
1736,18-03-2021,1,,32.76,,Jedzenie,,Konto osobiste,
1737,18-03-2021,1,,44.78,,Jedzenie,,Konto osobiste,
1738,18-03-2021,1,,6.99,,Alkohol,Jedzenie,Konto osobiste,
1739,20-03-2021,1,,38.27,,Jedzenie,,Konto osobiste,
1740,22-03-2021,1,,48.66,,Jedzenie,,Konto osobiste,
1741,24-03-2021,1,,23.44,,Jedzenie,,Konto osobiste,
1742,25-03-2021,0,,200.0,,Rodzice,,Konto osobiste,
1743,25-03-2021,1,,26.5,,Restauracja,Jedzenie,Konto osobiste,
1744,26-03-2021,1,,25.92,,Alkohol,Jedzenie,Konto osobiste,
1745,26-03-2021,1,,43.99,,Prezenty,,Konto osobiste,
1746,26-03-2021,1,,129.3,,Rodzice,,Konto osobiste,
1747,26-03-2021,1,,13.22,,,,Konto osobiste,
1748,29-03-2021,1,,100.5,,Samoch�d,,Konto osobiste,
1749,29-03-2021,1,,43.27,,Jedzenie,,Konto osobiste,
1750,29-03-2021,1,,38.47,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1751,30-03-2021,0,,3376.53,,Wyp�ata,Praca,Konto osobiste,
1752,31-03-2021,1,,24.53,,Alkohol,Jedzenie,Konto osobiste,
1753,31-03-2021,1,,25.49,,Jedzenie,,Konto osobiste,
1754,03-04-2021,1,,26.0,,Rodzice,,Konto osobiste,
1755,04-04-2021,1,,30.0,,Telefon,Dom,Konto osobiste,
1756,06-04-2021,1,,45.44,,Jedzenie,,Konto osobiste,
1757,06-04-2021,1,,8.49,,�rodki czysto�ci,Dom,Konto osobiste,
1758,08-04-2021,1,,6.49,,Alkohol,Jedzenie,Konto osobiste,
1759,08-04-2021,1,,49.97,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1760,08-04-2021,1,,48.98,,Leki,Zdrowie i uroda,Konto osobiste,
1761,08-04-2021,1,,10.0,,"Netflix, itp.",Rozrywka,Konto osobiste,
1762,08-04-2021,0,,1177.86,,Premia,Praca,Konto osobiste,
1763,08-04-2021,1,,46.98,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1764,09-04-2021,1,,10.0,,"Netflix, itp.",Rozrywka,Konto osobiste,
1765,10-04-2021,1,,4.69,,Jedzenie,,Konto osobiste,
1766,11-04-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
1767,11-04-2021,1,,154.9,,Odzie�,,Konto osobiste,
1768,11-04-2021,1,,14.29,,Jedzenie,,Konto osobiste,
1769,12-04-2021,1,,12.68,,Jedzenie,,Konto osobiste,
1770,12-04-2021,1,,6.3,,Taxi/bolt,Samoch�d,Konto osobiste,
1771,12-04-2021,1,,6.72,,Taxi/bolt,Samoch�d,Konto osobiste,
1772,12-04-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
1773,13-04-2021,1,,67.99,,Gry,Rozrywka,Konto osobiste,
1774,13-04-2021,1,,39.99,,Gry,Rozrywka,Konto osobiste,
1775,13-04-2021,1,,39.99,,Gry,Rozrywka,Konto osobiste,
1776,13-04-2021,1,,5.4,,Alkohol,Jedzenie,Konto osobiste,
1777,14-04-2021,1,,23.9,,Leki,Zdrowie i uroda,Konto osobiste,
1778,14-04-2021,1,,20.95,,Alkohol,Jedzenie,Konto osobiste,
1779,14-04-2021,1,,19.81,,Jedzenie,,Konto osobiste,
1780,14-04-2021,1,,306.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
1781,15-04-2021,1,,18.0,,Restauracja,Jedzenie,Konto osobiste,
1782,16-04-2021,1,,14.99,,Alkohol,Jedzenie,Konto osobiste,
1783,16-04-2021,1,,31.86,,Jedzenie,,Konto osobiste,
1784,16-04-2021,1,,11.49,,�rodki czysto�ci,Dom,Konto osobiste,
1785,17-04-2021,1,,14.97,,Alkohol,Jedzenie,Konto osobiste,
1786,17-04-2021,1,,75.01,,Jedzenie,,Konto osobiste,
1787,18-04-2021,1,,120.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
1788,19-04-2021,1,,27.84,,Jedzenie,,Konto osobiste,
1789,19-04-2021,1,,12.03,,�rodki czysto�ci,Dom,Konto osobiste,
1790,19-04-2021,1,,31.95,,Taxi/bolt,Samoch�d,Konto osobiste,
1791,21-04-2021,1,,6.83,,Jedzenie,,Konto osobiste,
1792,22-04-2021,1,,32.48,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1793,22-04-2021,1,,34.41,,Jedzenie,,Konto osobiste,
1794,23-04-2021,1,,29.97,,Alkohol,Jedzenie,Konto osobiste,
1795,23-04-2021,1,,53.5,,Jedzenie,,Konto osobiste,
1796,24-04-2021,1,,70.75,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1797,24-04-2021,1,,59.99,,Zdrowie i uroda,,Konto osobiste,
1798,24-04-2021,1,,110.38,,Rodzice,,Konto osobiste,
1799,24-04-2021,1,,11.38,,Jedzenie,,Konto osobiste,
1800,26-04-2021,1,,14.0,,Restauracja,Jedzenie,Konto osobiste,
1801,27-04-2021,1,,10.98,,Alkohol,Jedzenie,Konto osobiste,
1802,27-04-2021,1,,33.37,,Jedzenie,,Konto osobiste,
1803,28-04-2021,1,,46.56,,Jedzenie,,Konto osobiste,
1804,28-04-2021,1,,8.9,,Restauracja,Jedzenie,Konto osobiste,
1805,28-04-2021,0,,3290.53,,Wyp�ata,Praca,Konto osobiste,
1806,29-04-2021,1,,26.0,,Rodzice,,Konto osobiste,
1807,29-04-2021,0,,200.0,,Rodzice,,Konto osobiste,
1808,29-04-2021,1,,70.4,,Odzie�,,Konto osobiste,
1809,29-04-2021,1,,100.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
1810,29-04-2021,1,,9.6,,Jedzenie,,Konto osobiste,
1811,29-04-2021,1,,19.99,,Alkohol,Jedzenie,Konto osobiste,
1812,30-04-2021,1,,44.97,,Alkohol,Jedzenie,Konto osobiste,
1813,30-04-2021,1,,100.45,,Jedzenie,,Konto osobiste,
1814,01-05-2021,0,Zwrot podatku ,1183.5,,Inne,Praca,Konto osobiste,
1815,03-05-2021,1,,19.07,,Taxi/bolt,Samoch�d,Konto osobiste,
1816,06-05-2021,1,,18.66,,Jedzenie,,Konto osobiste,
1817,07-05-2021,1,,7.97,,Jedzenie,,Konto osobiste,
1818,07-05-2021,1,,26.98,,Alkohol,Jedzenie,Konto osobiste,
1819,07-05-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
1820,08-05-2021,1,,155.0,,Meble,Dom,Konto osobiste,
1821,08-05-2021,1,,114.63,,Jedzenie,,Konto osobiste,
1822,08-05-2021,1,,10.0,,Autobus,Samoch�d,Konto osobiste,
1823,09-05-2021,1,,8.5,,Restauracja,Jedzenie,Konto osobiste,
1824,10-05-2021,1,,25.0,,Spodnie,Odzie�,Konto osobiste,
1825,10-05-2021,1,,26.05,,Alkohol,Jedzenie,Konto osobiste,
1826,10-05-2021,1,,28.32,,�rodki czysto�ci,Dom,Konto osobiste,
1827,10-05-2021,1,,8.5,,Restauracja,Jedzenie,Konto osobiste,
1828,10-05-2021,1,,16.55,,Jedzenie,,Konto osobiste,
1829,11-05-2021,1,,11.15,,Jedzenie,,Konto osobiste,
1830,11-05-2021,1,,15.66,,Alkohol,Jedzenie,Konto osobiste,
1831,11-05-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
1832,12-05-2021,1,,328.0,,Czynsz,Dom,Konto osobiste,
1833,12-05-2021,1,,9.27,,Jedzenie,,Konto osobiste,
1834,14-05-2021,1,,12.38,,Jedzenie,,Konto osobiste,
1835,17-05-2021,1,,33.0,,Restauracja,Jedzenie,Konto osobiste,
1836,18-05-2021,1,,6.19,,�rodki czysto�ci,Dom,Konto osobiste,
1837,18-05-2021,1,,44.66,,Jedzenie,,Konto osobiste,
1838,19-05-2021,1,,35.21,,Jedzenie,,Konto osobiste,
1839,19-05-2021,1,,83.88,,Prezenty,,Konto osobiste,
1840,21-05-2021,1,,71.6,,Jedzenie,,Konto osobiste,
1841,21-05-2021,1,,27.99,,Alkohol,Jedzenie,Konto osobiste,
1842,21-05-2021,1,,27.88,,Restauracja,Jedzenie,Konto osobiste,
1843,22-05-2021,1,,15.38,,Taxi/bolt,Samoch�d,Konto osobiste,
1844,23-05-2021,1,,31.97,,Restauracja,Jedzenie,Konto osobiste,
1845,24-05-2021,1,,30.98,,Jedzenie,,Konto osobiste,
1846,24-05-2021,1,,44.56,,Jedzenie,,Konto osobiste,
1847,25-05-2021,1,,40.0,,Prezenty,,Konto osobiste,
1848,25-05-2021,1,,110.0,,"Netflix, itp.",Rozrywka,Konto osobiste,
1849,25-05-2021,1,,30.0,,Telefon,Dom,Konto osobiste,
1850,26-05-2021,1,,8.39,,Taxi/bolt,Samoch�d,Konto osobiste,
1851,26-05-2021,1,,33.62,,Jedzenie,,Konto osobiste,
1852,26-05-2021,1,,8.34,,Taxi/bolt,Samoch�d,Konto osobiste,
1853,28-05-2021,1,,4.69,,�rodki czysto�ci,Dom,Konto osobiste,
1854,28-05-2021,1,,84.45,,Jedzenie,,Konto osobiste,
1855,28-05-2021,1,,229.0,,Buty,Odzie�,Konto osobiste,
1856,28-05-2021,0,,3290.53,,Wyp�ata,Praca,Konto osobiste,
1857,29-05-2021,1,,43.73,,�rodki czysto�ci,Dom,Konto osobiste,
1858,29-05-2021,1,,14.73,,Jedzenie,,Konto osobiste,
1859,29-05-2021,1,,19.9,,Leki,Zdrowie i uroda,Konto osobiste,
1860,29-05-2021,1,,11.14,,Prezenty,,Konto osobiste,
1861,30-05-2021,0,,200.0,,Rodzice,,Konto osobiste,
1862,30-05-2021,1,,71.0,,Rodzice,,Konto osobiste,
1863,30-05-2021,1,,110.38,,Rodzice,,Konto osobiste,
1864,31-05-2021,1,,552.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
1865,31-05-2021,1,,6.98,,�rodki czysto�ci,Dom,Konto osobiste,
1866,31-05-2021,1,,12.85,,Jedzenie,,Konto osobiste,
1867,01-06-2021,1,,15.76,,Jedzenie,,Konto osobiste,
1868,01-06-2021,1,,23.9,,Leki,Zdrowie i uroda,Konto osobiste,
1869,02-06-2021,1,,15.99,,Prezenty,,Konto osobiste,
1870,02-06-2021,1,,13.96,,Jedzenie,,Konto osobiste,
1871,04-06-2021,1,,30.0,,Jedzenie,,Konto osobiste,
1872,06-06-2021,1,,62.0,,Restauracja,Jedzenie,Konto osobiste,
1873,07-06-2021,1,,50.12,,Jedzenie,,Konto osobiste,
1874,07-06-2021,1,,363.0,,Odzie�,,Konto osobiste,
1875,07-06-2021,1,,60.89,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1876,09-06-2021,1,,14.47,,Jedzenie,,Konto osobiste,
1877,10-06-2021,1,,106.99,,Jedzenie,,Konto osobiste,
1878,11-06-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
1879,12-06-2021,1,,39.99,,Woda,Dom,Konto osobiste,
1880,12-06-2021,1,,320.66,,Odzie�,,Konto osobiste,
1881,12-06-2021,1,,44.98,,Od�ywki,Zdrowie i uroda,Konto osobiste,
1882,12-06-2021,1,,119.8,,Perfumy,Zdrowie i uroda,Konto osobiste,
1883,12-06-2021,1,,12.67,,Jedzenie,,Konto osobiste,
1884,12-06-2021,1,,13.67,,Jedzenie,,Konto osobiste,
1885,12-06-2021,1,,17.99,,Restauracja,Jedzenie,Konto osobiste,
1886,12-06-2021,1,,15.99,,Od�ywki,Zdrowie i uroda,Konto osobiste,
1887,15-06-2021,1,,50.0,,STS,Hazard,Konto osobiste,
1888,15-06-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
1889,16-06-2021,1,,65.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
1890,16-06-2021,1,,17.7,,Restauracja,Jedzenie,Konto osobiste,
1891,16-06-2021,1,,28.74,,Jedzenie,,Konto osobiste,
1892,17-06-2021,1,,30.0,,Prezenty,,Konto osobiste,
1893,17-06-2021,1,,27.95,,Jedzenie,,Konto osobiste,
1894,18-06-2021,1,,14.0,,Restauracja,Jedzenie,Konto osobiste,
1895,21-06-2021,1,,49.3,,Jedzenie,,Konto osobiste,
1896,21-06-2021,1,,32.98,,�rodki czysto�ci,Dom,Konto osobiste,
1897,22-06-2021,1,,121.94,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1898,22-06-2021,1,,23.95,,Jedzenie,,Konto osobiste,
1899,22-06-2021,1,,23.0,,Jedzenie,,Konto osobiste,
1900,23-06-2021,1,,147.96,,Odzie�,,Konto osobiste,
1901,23-06-2021,1,,50.0,,STS,Hazard,Konto osobiste,
1902,24-06-2021,1,,41.99,,Jedzenie,,Konto osobiste,
1903,25-06-2021,1,,19.99,,Zdrowie i uroda,,Konto osobiste,
1904,25-06-2021,1,,26.86,,�rodki czysto�ci,Dom,Konto osobiste,
1905,25-06-2021,1,,13.48,,Alkohol,Jedzenie,Konto osobiste,
1906,25-06-2021,1,,73.72,,Jedzenie,,Konto osobiste,
1907,26-06-2021,1,,329.0,,Akcesoria,Elektronika,Konto osobiste,
1908,26-06-2021,1,,24.53,,Jedzenie,,Konto osobiste,
1909,28-06-2021,1,,6.38,,Jedzenie,,Konto osobiste,
1910,29-06-2021,1,,61.45,,Jedzenie,,Konto osobiste,
1911,29-06-2021,1,,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
1912,29-06-2021,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
1913,30-06-2021,1,,36.27,,Jedzenie,,Konto osobiste,
1914,30-06-2021,0,,3968.24,,Wyp�ata,Praca,Konto osobiste,
1915,30-06-2021,1,,71.0,,Rodzice,,Konto osobiste,
1916,30-06-2021,0,,200.0,,Rodzice,,Konto osobiste,
1917,30-06-2021,1,,110.38,,Rodzice,,Konto osobiste,
1918,01-07-2021,1,,12.8,,Jedzenie,,Konto osobiste,
1919,02-07-2021,1,,79.92,,Jedzenie,,Konto osobiste,
1920,02-07-2021,1,,13.18,,�rodki czysto�ci,Dom,Konto osobiste,
1921,03-07-2021,1,,24.0,,Jedzenie,,Konto osobiste,
1922,03-07-2021,1,,45.97,,Elektronika,,Konto osobiste,
1923,03-07-2021,1,,90.68,,Odzie�,,Konto osobiste,
1924,03-07-2021,1,,8.0,,Jedzenie,,Konto osobiste,
1925,05-07-2021,0,,1147.86,,Premia,Praca,Konto osobiste,
1926,05-07-2021,1,,17.46,,Jedzenie,,Konto osobiste,
1927,06-07-2021,1,,10.98,,Jedzenie,,Konto osobiste,
1928,08-07-2021,1,,8.0,,Bar,Rozrywka,Konto osobiste,
1929,08-07-2021,1,,7.77,,Taxi/bolt,Samoch�d,Konto osobiste,
1930,08-07-2021,1,,54.0,,Gry,Rozrywka,Konto osobiste,
1931,08-07-2021,1,,50.0,,Po�yczone,D�ugi,Konto osobiste,
1932,09-07-2021,1,,40.98,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1933,09-07-2021,1,,6.78,,Taxi/bolt,Samoch�d,Konto osobiste,
1934,09-07-2021,1,,22.85,,Restauracja,Jedzenie,Konto osobiste,
1935,09-07-2021,1,,10.13,,Taxi/bolt,Samoch�d,Konto osobiste,
1936,10-07-2021,1,,114.9,,Jedzenie,,Konto osobiste,
1937,10-07-2021,1,,12.98,,�rodki czysto�ci,Dom,Konto osobiste,
1938,11-07-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
1939,11-07-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
1940,12-07-2021,1,,40.22,,Jedzenie,,Konto osobiste,
1941,12-07-2021,1,,19.98,,�rodki czysto�ci,Dom,Konto osobiste,
1942,12-07-2021,1,,11.99,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1943,12-07-2021,1,,21.0,,Prezenty,,Konto osobiste,
1944,12-07-2021,1,,22.48,,Jedzenie,,Konto osobiste,
1945,13-07-2021,1,,56.73,,Prezenty,,Konto osobiste,
1946,13-07-2021,1,,109.0,,Prezenty,,Konto osobiste,
1947,14-07-2021,1,,2.79,,Jedzenie,,Konto osobiste,
1948,14-07-2021,1,,8.98,,Jedzenie,,Konto osobiste,
1949,14-07-2021,1,,15.99,,�rodki czysto�ci,Dom,Konto osobiste,
1950,14-07-2021,1,,79.25,,Prezenty,,Konto osobiste,
1951,14-07-2021,1,,52.39,,Jedzenie,,Konto osobiste,
1952,14-07-2021,1,,11.87,,�rodki czysto�ci,Dom,Konto osobiste,
1953,15-07-2021,1,,89.9,,Spodnie,Odzie�,Konto osobiste,
1954,16-07-2021,1,,9.98,,Jedzenie,,Konto osobiste,
1955,17-07-2021,1,,20.0,,Jedzenie,,Konto osobiste,
1956,19-07-2021,1,,5.5,,Jedzenie,,Konto osobiste,
1957,19-07-2021,1,,14.99,,Alkohol,Jedzenie,Konto osobiste,
1958,19-07-2021,1,,11.85,,Jedzenie,,Konto osobiste,
1959,20-07-2021,1,,80.95,,�rodki czysto�ci,Dom,Konto osobiste,
1960,20-07-2021,1,,35.0,,Prezenty,,Konto osobiste,
1961,21-07-2021,1,,32.2,,Jedzenie,,Konto osobiste,
1962,22-07-2021,1,,16.2,,Kino i teatr,Rozrywka,Konto osobiste,
1963,22-07-2021,1,,20.23,,�rodki czysto�ci,Dom,Konto osobiste,
1964,22-07-2021,1,,57.51,,Jedzenie,,Konto osobiste,
1965,23-07-2021,1,,27.4,,Restauracja,Jedzenie,Konto osobiste,
1966,23-07-2021,1,,55.64,,Jedzenie,,Konto osobiste,
1967,23-07-2021,1,,2.99,,�rodki czysto�ci,Dom,Konto osobiste,
1968,23-07-2021,1,,29.99,,Dom,,Konto osobiste,
1969,23-07-2021,1,,487.0,,Meble,Dom,Konto osobiste,
1970,23-07-2021,1,Garnitur ,1285.4,,Odzie�,,Konto osobiste,
1971,23-07-2021,1,,17.98,,Odzie�,,Konto osobiste,
1972,24-07-2021,1,,5.0,,Odzie�,,Konto osobiste,
1973,24-07-2021,1,,15.0,,Taxi/bolt,Samoch�d,Konto osobiste,
1974,24-07-2021,1,,24.0,,Bar,Rozrywka,Konto osobiste,
1975,25-07-2021,1,,47.87,,Jedzenie,,Konto osobiste,
1976,25-07-2021,1,,25.0,,Bar,Rozrywka,Konto osobiste,
1977,25-07-2021,1,Bosko,17.5,,Restauracja,Jedzenie,Konto osobiste,
1978,26-07-2021,1,,107.0,,Restauracja,Jedzenie,Konto osobiste,
1979,26-07-2021,1,,30.0,,Prezenty,,Konto osobiste,
1980,27-07-2021,1,,180.38,,Rodzice,,Konto osobiste,
1981,27-07-2021,1,,18.8,,Jedzenie,,Konto osobiste,
1982,28-07-2021,1,,75.0,,Restauracja,Jedzenie,Konto osobiste,
1983,29-07-2021,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
1984,30-07-2021,1,,5.88,,Jedzenie,,Konto osobiste,
1985,30-07-2021,1,,10.58,,Jedzenie,,Konto osobiste,
1986,30-07-2021,0,,3968.24,,Wyp�ata,Praca,Konto osobiste,
1987,30-07-2021,0,,400.0,,Rodzice,,Konto osobiste,
1988,31-07-2021,1,,45.0,,Rodzice,,Konto osobiste,
1989,02-08-2021,1,,73.43,,Jedzenie,,Konto osobiste,
1990,02-08-2021,1,,263.24,,Bielizna,Odzie�,Konto osobiste,
1991,02-08-2021,1,,200.0,,Rodzice,,Konto osobiste,
1992,02-08-2021,1,,200.0,,Prezenty,,Konto osobiste,
1993,03-08-2021,1,,12.99,,Zdrowie i uroda,,Konto osobiste,
1994,03-08-2021,1,,17.46,,Jedzenie,,Konto osobiste,
1995,04-08-2021,1,,13.57,,�rodki czysto�ci,Dom,Konto osobiste,
1996,04-08-2021,1,,84.81,,Jedzenie,,Konto osobiste,
1997,05-08-2021,1,,39.47,,Jedzenie,,Konto osobiste,
1998,06-08-2021,1,,105.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
1999,06-08-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
2000,06-08-2021,1,,22.38,,Jedzenie,,Konto osobiste,
2001,07-08-2021,1,,67.0,,Rozrywka,,Konto osobiste,
2002,09-08-2021,1,,17.96,,Jedzenie,,Konto osobiste,
2003,09-08-2021,1,,13.83,,�rodki czysto�ci,Dom,Konto osobiste,
2004,10-08-2021,1,,23.53,,Jedzenie,,Konto osobiste,
2005,11-08-2021,1,,149.99,,Buty,Odzie�,Konto osobiste,
2006,11-08-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2007,11-08-2021,1,,387.93,,Odzie�,,Konto osobiste,
2008,12-08-2021,1,,16.5,,Restauracja,Jedzenie,Konto osobiste,
2009,13-08-2021,1,,1.05,,Jedzenie,,Konto osobiste,
2010,14-08-2021,1,,65.47,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2011,14-08-2021,1,,52.22,,Jedzenie,,Konto osobiste,
2012,16-08-2021,1,,33.13,,Jedzenie,,Konto osobiste,
2013,16-08-2021,1,,20.0,,Autobus,Samoch�d,Konto osobiste,
2014,19-08-2021,1,,45.11,,Jedzenie,,Konto osobiste,
2015,19-08-2021,1,,28.0,,Autobus,Samoch�d,Konto osobiste,
2016,19-08-2021,1,,67.99,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2017,19-08-2021,1,,19.99,,Prezenty,,Konto osobiste,
2018,20-08-2021,1,,5.9,,Prezenty,,Konto osobiste,
2019,20-08-2021,1,,4.0,,Restauracja,Jedzenie,Konto osobiste,
2020,20-08-2021,1,,10.0,,Autobus,Samoch�d,Konto osobiste,
2021,20-08-2021,1,,7.99,,Leki,Zdrowie i uroda,Konto osobiste,
2022,20-08-2021,1,,17.99,,Koszulki,Odzie�,Konto osobiste,
2023,20-08-2021,1,,17.17,,Jedzenie,,Konto osobiste,
2024,21-08-2021,1,,20.0,,Urlop,Rozrywka,Konto osobiste,
2025,21-08-2021,1,,54.96,,Jedzenie,,Konto osobiste,
2026,21-08-2021,1,,6.0,,Urlop,Rozrywka,Konto osobiste,
2027,21-08-2021,1,Mapa,18.0,,Urlop,Rozrywka,Konto osobiste,
2028,21-08-2021,1,,3.0,,Urlop,Rozrywka,Konto osobiste,
2029,22-08-2021,1,,20.0,,Urlop,Rozrywka,Konto osobiste,
2030,22-08-2021,1,,80.0,,Urlop,Rozrywka,Konto osobiste,
2031,23-08-2021,1,,55.0,,Odzie�,,Konto osobiste,
2032,23-08-2021,1,,108.0,,Urlop,Rozrywka,Konto osobiste,
2033,24-08-2021,1,,54.0,,Urlop,Rozrywka,Konto osobiste,
2034,24-08-2021,0,,130.0,,Urlop,Rozrywka,Konto osobiste,
2035,24-08-2021,1,,158.0,,Urlop,Rozrywka,Konto osobiste,
2036,24-08-2021,1,,400.0,,Urlop,Rozrywka,Konto osobiste,
2037,24-08-2021,1,,14.0,,Urlop,Rozrywka,Konto osobiste,
2038,24-08-2021,1,,30.0,,Urlop,Rozrywka,Konto osobiste,
2039,25-08-2021,1,,172.0,,Prezenty,,Konto osobiste,
