Data operacji;Typ;Tytul;Kwota;Notatka;Nazwa kategorii;Nazwa kategorii;Nazwa konta;Tagi
14-03-2022;1;;10.00;;;;Konto osobiste;
14-03-2022;1;;93.00;;Jedzenie;;Konto osobiste;
14-03-2022;1;;70.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
15-03-2022;1;;250.00;;Wesele + �lub;;Konto osobiste;
15-03-2022;1;;170.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
15-03-2022;1;;50.77;;Jedzenie;;Konto osobiste;
18-03-2022;1;;700.00;;Czynsz;Dom;Konto osobiste;
18-03-2022;1;;50.24;;Jedzenie;;Konto osobiste;
18-03-2022;1;Amazon Prime;49.00;;Netflix, itp.;Rozrywka;Konto osobiste;
19-03-2022;1;;50.68;;Jedzenie;;Konto osobiste;
19-03-2022;1;;90.20;;Restauracja;Jedzenie;Konto osobiste;
20-03-2022;1;;61.00;;Restauracja;Jedzenie;Konto osobiste;
20-03-2022;1;;59.99;;Gry;Rozrywka;Konto osobiste;
22-03-2022;1;;16.67;;Jedzenie;;Konto osobiste;
23-03-2022;1;;7.86;;Leki;Zdrowie i uroda;Konto osobiste;
23-03-2022;1;;59.41;;Jedzenie;;Konto osobiste;
24-03-2022;1;;23.21;;Jedzenie;;Konto osobiste;
25-03-2022;1;;49.11;;Jedzenie;;Konto osobiste;
26-03-2022;1;;2.56;;Jedzenie;;Konto osobiste;
27-03-2022;1;;60.00;;Restauracja;Jedzenie;Konto osobiste;
27-03-2022;1;;110.38;;Telefony;Rodzice;Konto osobiste;
28-03-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
28-03-2022;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
28-03-2022;1;;27.58;;Jedzenie;;Konto osobiste;
29-03-2022;1;;32.00;;Restauracja;Jedzenie;Konto osobiste;
30-03-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
30-03-2022;0;;200.00;;Rodzice;;Konto osobiste;
30-03-2022;1;;93.17;;Jedzenie;;Konto osobiste;
31-03-2022;1;;360.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
31-03-2022;1;;8.72;;Jedzenie;;Konto osobiste;
31-03-2022;1;;21.30;;Jedzenie;;Konto osobiste;
01-04-2022;1;;198.00;;Paliwo;Samoch�d;Konto osobiste;
03-04-2022;1;;36.00;;Restauracja;Jedzenie;Konto osobiste;
04-04-2022;1;;79.40;;Jedzenie;;Konto osobiste;
04-04-2022;1;;13.99;;�rodki czysto�ci;Dom;Konto osobiste;
05-04-2022;1;;71.00;;Telefony;Rodzice;Konto osobiste;
05-04-2022;1;;8.56;;Taxi/bolt;Samoch�d;Konto osobiste;
05-04-2022;1;;1640.00;;Wesele + �lub;;Konto osobiste;
05-04-2022;1;;13.03;;Jedzenie;;Konto osobiste;
05-04-2022;1;;70.00;;Naprawy;Samoch�d;Konto osobiste;
05-04-2022;1;;158.99;;Naprawy;Samoch�d;Konto osobiste;
06-04-2022;1;;39.99;;Zdrowie i uroda;;Konto osobiste;
06-04-2022;1;;63.23;;Jedzenie;;Konto osobiste;
08-04-2022;1;;70.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
08-04-2022;1;;48.25;;Jedzenie;;Konto osobiste;
09-04-2022;1;Lokata;1000.00;;;;Konto oszcz�dno�ciowe ;
11-04-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-04-2022;1;;32.98;;Jedzenie;;Konto osobiste;
12-04-2022;1;;1000.00;;;;Depozyt Ani;
12-04-2022;1;;340.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
12-04-2022;1;;10.52;;Jedzenie;;Konto osobiste;
12-04-2022;1;;700.00;;Czynsz;Dom;Konto osobiste;
13-04-2022;0;;1000.00;;;;Depozyt Ani;
13-04-2022;1;;9.38;;Jedzenie;;Konto osobiste;
14-04-2022;1;;101.02;;Paliwo;Samoch�d;Konto osobiste;
14-04-2022;1;;15.48;;Jedzenie;;Konto osobiste;
15-04-2022;0;;100.00;;Prezenty;;Konto osobiste;
19-04-2022;1;;480.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
19-04-2022;1;;6.65;;Jedzenie;;Konto osobiste;
19-04-2022;1;;96.56;;Jedzenie;;Konto osobiste;
23-04-2022;1;;58.24;;Jedzenie;;Konto osobiste;
24-04-2022;1;;43.12;;Jedzenie;;Konto osobiste;
24-04-2022;1;;37.90;;Jedzenie;;Konto osobiste;
26-04-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
27-04-2022;1;;49.38;;Jedzenie;;Konto osobiste;
28-04-2022;1;;21.00;;Jedzenie;;Konto osobiste;
28-04-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
28-04-2022;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
28-04-2022;1;;50.00;;Prezenty;;Konto osobiste;
28-04-2022;1;;12.00;;Restauracja;Jedzenie;Konto osobiste;
28-04-2022;1;;49.00;;Rozrywka;;Konto osobiste;
28-04-2022;1;;12.01;;Jedzenie;;Konto osobiste;
29-04-2022;1;;32.00;;Jedzenie;;Konto osobiste;
29-04-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
29-04-2022;1;;33.30;;Jedzenie;;Konto osobiste;
29-04-2022;1;;45.50;;Restauracja;Jedzenie;Konto osobiste;
30-04-2022;1;;83.94;;Prezenty;;Konto osobiste;
30-04-2022;1;;13.00;;Jedzenie;;Konto osobiste;
30-04-2022;1;;84.93;;Jedzenie;;Konto osobiste;
30-04-2022;1;;34.99;;Woda;Dom;Konto osobiste;
30-04-2022;1;;93.42;;�rodki czysto�ci;Dom;Konto osobiste;
30-04-2022;1;;41.48;;Prezenty;;Konto osobiste;
30-04-2022;0;;200.00;;Rodzice;;Konto osobiste;
30-04-2022;1;;181.38;;Telefony;Rodzice;Konto osobiste;
30-04-2022;1;;464.37;;Oszcz�dno�ci;;Konto osobiste;
01-05-2022;1;;52.98;;Meble;Dom;Sodexo ;
03-05-2022;1;;30.00;;Taxi/bolt;Samoch�d;Konto osobiste;
03-05-2022;1;W�dka ;1000.00;;Wesele + �lub;;Konto osobiste;
04-05-2022;1;;6.99;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
04-05-2022;1;;27.99;;Restauracja;Jedzenie;Konto osobiste;
05-05-2022;1;;23.72;;Jedzenie;;Konto osobiste;
07-05-2022;0;;50.00;;Prezenty;;Konto osobiste;
07-05-2022;1;;7.24;;Jedzenie;;Konto osobiste;
07-05-2022;1;;77.59;;Jedzenie;;Konto osobiste;
07-05-2022;1;;25.15;;Prezenty;;Konto osobiste;
09-05-2022;1;;31.21;;Jedzenie;;Konto osobiste;
09-05-2022;1;Po�yczka dla Ani ;1200.00;;Po�yczone;D�ugi;Konto osobiste;
11-05-2022;1;;24.50;;Restauracja;Jedzenie;Konto osobiste;
11-05-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-05-2022;1;;53.32;;Jedzenie;;Konto osobiste;
11-05-2022;1;;700.00;;Czynsz;Dom;Konto osobiste;
11-05-2022;1;;623.00;;Czynsz;Dom;Konto osobiste;
13-05-2022;1;;28.00;;Jedzenie;;Konto osobiste;
13-05-2022;1;;78.25;;Jedzenie;;Konto osobiste;
14-05-2022;1;;10.19;;Jedzenie;;Konto osobiste;
15-05-2022;1;;7.00;;Restauracja;Jedzenie;Konto osobiste;
15-05-2022;1;;8.79;;Jedzenie;;Konto osobiste;
16-05-2022;1;;63.15;;Jedzenie;;Konto osobiste;
17-05-2022;1;;90.63;;Leki;Zdrowie i uroda;Konto osobiste;
17-05-2022;1;;9.37;;Jedzenie;;Konto osobiste;
18-05-2022;1;;28.55;;Jedzenie;;Konto osobiste;
19-05-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
20-05-2022;1;;23.55;;Jedzenie;;Konto osobiste;
21-05-2022;1;;13.98;;Restauracja;Jedzenie;Konto osobiste;
21-05-2022;1;;90.98;;Prezenty;;Konto osobiste;
21-05-2022;1;;25.99;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
21-05-2022;1;;39.99;;Prezenty;;Konto osobiste;
21-05-2022;1;;47.00;;Restauracja;Jedzenie;Konto osobiste;
21-05-2022;1;;63.95;;Jedzenie;;Konto osobiste;
23-05-2022;1;;25.16;;Jedzenie;;Konto osobiste;
24-05-2022;1;;33.32;;Jedzenie;;Konto osobiste;
25-05-2022;1;;60.98;;Restauracja;Jedzenie;Konto osobiste;
25-05-2022;1;;100.49;;Spodnie;Odzie�;Konto osobiste;
25-05-2022;1;;129.00;;Spodnie;Odzie�;Konto osobiste;
25-05-2022;1;;25.00;;Prezenty;;Konto osobiste;
26-05-2022;1;;23.00;;Jedzenie;;Konto osobiste;
26-05-2022;1;;64.49;;Leki;Zdrowie i uroda;Konto osobiste;
26-05-2022;1;;41.95;;Jedzenie;;Konto osobiste;
26-05-2022;1;;33.96;;Prezenty;;Konto osobiste;
27-05-2022;1;;21.50;;Restauracja;Jedzenie;Konto osobiste;
27-05-2022;1;;70.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
27-05-2022;1;;8.99;;Restauracja;Jedzenie;Konto osobiste;
27-05-2022;1;;7.85;;Jedzenie;;Konto osobiste;
28-05-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
28-05-2022;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
28-05-2022;0;;4699.98;;Wyp�ata;Praca;Konto osobiste;
28-05-2022;1;;150.00;;Prezenty;;Konto osobiste;
29-05-2022;0;;200.00;;Rodzice;;Konto osobiste;
30-05-2022;1;;32.89;;Jedzenie;;Konto osobiste;
31-05-2022;1;;220.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
31-05-2022;1;;21.99;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
31-05-2022;1;;28.96;;Jedzenie;;Konto osobiste;
31-05-2022;1;;110.38;;Telefony;Rodzice;Konto osobiste;
31-05-2022;1;;71.00;;Telefony;Rodzice;Konto osobiste;
31-05-2022;1;;219.34;;Oszcz�dno�ci;;Konto osobiste;
31-05-2022;0;;219.34;;;;Konto oszcz�dno�ciowe ;
02-06-2022;1;;28.00;;Prezenty;;Konto osobiste;
02-06-2022;1;;24.62;;Jedzenie;;Konto osobiste;
02-06-2022;1;;26.48;;Dom;;Konto osobiste;
02-06-2022;1;;24.91;;Jedzenie;;Konto osobiste;
03-06-2022;1;;18.00;;Jedzenie;;Konto osobiste;
04-06-2022;1;;21.37;;Jedzenie;;Konto osobiste;
04-06-2022;1;;49.99;;Prezenty;;Konto osobiste;
07-06-2022;1;;230.10;;Wycieczki;Rozrywka;Konto osobiste;
09-06-2022;1;;23.00;;Restauracja;Jedzenie;Konto osobiste;
09-06-2022;1;;4.57;;Jedzenie;;Konto osobiste;
10-06-2022;1;;23.00;;Jedzenie;;Konto osobiste;
10-06-2022;1;;29.00;;Rodzice;;Konto osobiste;
10-06-2022;1;;35.88;;Jedzenie;;Konto osobiste;
11-06-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
13-06-2022;1;;52.99;;Alkohol;Jedzenie;Konto osobiste;
13-06-2022;1;;108.66;;Jedzenie;;Konto osobiste;
13-06-2022;1;;700.00;;Czynsz;Dom;Konto osobiste;
15-06-2022;1;;45.20;;Restauracja;Jedzenie;Konto osobiste;
15-06-2022;1;;5.38;;Jedzenie;;Konto osobiste;
15-06-2022;1;;50.85;;Jedzenie;;Konto osobiste;
15-06-2022;1;;25.96;;Alkohol;Jedzenie;Konto osobiste;
17-06-2022;1;;59.38;;Jedzenie;;Konto osobiste;
19-06-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
19-06-2022;1;;53.00;;Restauracja;Jedzenie;Konto osobiste;
19-06-2022;1;;94.90;;Akcesoria;Elektronika;Konto osobiste;
20-06-2022;1;;69.99;;Zdrowie i uroda;;Konto osobiste;
20-06-2022;1;;100.00;;Prezenty;;Konto osobiste;
20-06-2022;1;;41.22;;Jedzenie;;Konto osobiste;
21-06-2022;1;;60.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
21-06-2022;0;Zwrot za kurs z angielskiego ;1200.00;;Kursy;Praca;Konto osobiste;
21-06-2022;1;;37.58;;Jedzenie;;Konto osobiste;
21-06-2022;1;;27.97;;�rodki czysto�ci;Dom;Konto osobiste;
21-06-2022;1;;7.11;;Jedzenie;;Konto osobiste;
22-06-2022;1;;7.50;;Jedzenie;;Konto osobiste;
23-06-2022;1;;23.00;;Jedzenie;;Konto osobiste;
23-06-2022;1;;11.76;;Jedzenie;;Konto osobiste;
23-06-2022;1;Raty;1207.42;;Telefon;Elektronika;Konto osobiste;
23-06-2022;1;;165.00;;Ksi��ki;Nauka;Konto osobiste;
24-06-2022;1;;12.65;;Jedzenie;;Konto osobiste;
24-06-2022;1;;2.99;;Zdrowie i uroda;;Konto osobiste;
24-06-2022;1;;28.87;;Jedzenie;;Konto osobiste;
24-06-2022;1;;23.66;;Taxi/bolt;Samoch�d;Konto osobiste;
24-06-2022;1;;29.51;;Jedzenie;;Konto osobiste;
25-06-2022;1;;15.50;;Restauracja;Jedzenie;Konto osobiste;
25-06-2022;1;;3.00;;Jedzenie;;Konto osobiste;
25-06-2022;1;;92.00;;Restauracja;Jedzenie;Konto osobiste;
25-06-2022;1;;28.00;;Wycieczki;Rozrywka;Konto osobiste;
25-06-2022;1;;21.60;;Prezenty;;Konto osobiste;
26-06-2022;1;;15.50;;Jedzenie;;Konto osobiste;
27-06-2022;1;;14.00;;Jedzenie;;Konto osobiste;
27-06-2022;1;;47.79;;Jedzenie;;Konto osobiste;
28-06-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
29-06-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
29-06-2022;1;;8.99;;Restauracja;Jedzenie;Konto osobiste;
29-06-2022;1;;80.49;;Koszule;Odzie�;Konto osobiste;
29-06-2022;1;;99.99;;Koszule;Odzie�;Konto osobiste;
29-06-2022;1;;49.99;;Spodnie;Odzie�;Konto osobiste;
29-06-2022;1;;99.99;;Spodnie;Odzie�;Konto osobiste;
29-06-2022;1;;89.98;;Koszulki;Odzie�;Konto osobiste;
29-06-2022;1;;14.88;;Zdrowie i uroda;;Konto osobiste;
30-06-2022;1;;19.50;;Jedzenie;;Konto osobiste;
30-06-2022;1;;36.38;;Jedzenie;;Konto osobiste;
30-06-2022;1;;58.99;;Alkohol;Jedzenie;Konto osobiste;
30-06-2022;1;;110.38;;Telefony;Rodzice;Konto osobiste;
01-07-2022;1;;23.00;;Jedzenie;;Konto osobiste;
02-07-2022;0;;200.00;;Rodzice;;Konto osobiste;
02-07-2022;1;;180.00;;Prezenty;;Konto osobiste;
03-07-2022;1;;166.28;;Paliwo;Samoch�d;Konto osobiste;
03-07-2022;0;;100.00;;Po�yczone;D�ugi;Konto osobiste;
03-07-2022;1;Disney +;28.99;;Netflix, itp.;Rozrywka;Konto osobiste;
03-07-2022;0;;211.47;;Oszcz�dno�ci;;Konto oszcz�dno�ciowe ;
03-07-2022;1;;211.47;;Oszcz�dno�ci;;Konto osobiste;
04-07-2022;1;;6.50;;Jedzenie;;Konto osobiste;
04-07-2022;1;;100.00;;Prezenty;;Konto osobiste;
04-07-2022;1;;7.50;;Jedzenie;;Konto osobiste;
05-07-2022;1;;700.00;;Czynsz;Dom;Konto osobiste;
05-07-2022;1;;145.00;;Restauracja;Jedzenie;Konto osobiste;
06-07-2022;1;;46.47;;Jedzenie;;Konto osobiste;
07-07-2022;1;;32.00;;Restauracja;Jedzenie;Konto osobiste;
07-07-2022;1;;1497.99;;Komputer;Elektronika;Konto osobiste;
08-07-2022;1;;71.00;;Telefony;Rodzice;Konto osobiste;
09-07-2022;1;;18.71;;Jedzenie;;Konto osobiste;
09-07-2022;1;;97.13;;Jedzenie;;Konto osobiste;
10-07-2022;1;;8.90;;Jedzenie;;Konto osobiste;
10-07-2022;1;;100.00;;Odda�;D�ugi;Konto osobiste;
10-07-2022;1;;53.99;;Zdrowie i uroda;;Konto osobiste;
11-07-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
12-07-2022;1;;45.93;;Jedzenie;;Konto osobiste;
13-07-2022;1;;8.00;;Samoch�d;;Konto osobiste;
13-07-2022;1;;7.50;;Restauracja;Jedzenie;Konto osobiste;
13-07-2022;1;;44.01;;Jedzenie;;Konto osobiste;
13-07-2022;1;;8.06;;Jedzenie;;Konto osobiste;
14-07-2022;1;;15.79;;Jedzenie;;Konto osobiste;
15-07-2022;1;;33.63;;Jedzenie;;Konto osobiste;
17-07-2022;1;;25.00;;Restauracja;Jedzenie;Konto osobiste;
18-07-2022;0;Raty;552.19;;Telefon;Elektronika;Konto osobiste;
18-07-2022;1;;79.41;;Jedzenie;;Konto osobiste;
19-07-2022;1;;49.99;;Prezenty;;Konto osobiste;
19-07-2022;1;;44.19;;Prezenty;;Konto osobiste;
20-07-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
20-07-2022;1;;18.00;;Jedzenie;;Konto osobiste;
20-07-2022;1;;134.60;;Restauracja;Jedzenie;Konto osobiste;
20-07-2022;1;;2.50;;Jedzenie;;Konto osobiste;
20-07-2022;1;;18.26;;Jedzenie;;Konto osobiste;
21-07-2022;1;;11.19;;Jedzenie;;Konto osobiste;
22-07-2022;1;;23.00;;Jedzenie;;Konto osobiste;
22-07-2022;1;;20.98;;Restauracja;Jedzenie;Konto osobiste;
22-07-2022;1;;10.00;;Restauracja;Jedzenie;Konto osobiste;
22-07-2022;1;;51.45;;Jedzenie;;Konto osobiste;
22-07-2022;1;;84.98;;Prezenty;;Konto osobiste;
22-07-2022;1;;42.98;;Alkohol;Jedzenie;Konto osobiste;
23-07-2022;1;Milenijna ;1690.00;;Czynsz;Dom;Konto osobiste;
24-07-2022;1;;55.00;;Restauracja;Jedzenie;Konto osobiste;
24-07-2022;1;;21.00;;Jedzenie;;Konto osobiste;
24-07-2022;1;;77.80;;Restauracja;Jedzenie;Konto osobiste;
25-07-2022;1;;22.72;;Jedzenie;;Konto osobiste;
25-07-2022;1;;50.91;;�rodki czysto�ci;Dom;Konto osobiste;
26-07-2022;0;Rodzice Ani;32.01;;Rodzice;;Konto osobiste;
27-07-2022;1;;10.52;;Jedzenie;;Konto osobiste;
27-07-2022;1;;75.59;;Jedzenie;;Konto osobiste;
27-07-2022;1;;57.05;;�rodki czysto�ci;Dom;Konto osobiste;
28-07-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
28-07-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
30-07-2022;0;;500.00;;Prezenty;;Konto osobiste;
31-07-2022;0;;200.00;;Rodzice;;Konto osobiste;
31-07-2022;1;;110.38;;Telefony;Rodzice;Konto osobiste;
31-07-2022;1;;71.00;;Telefony;Rodzice;Konto osobiste;
01-08-2022;1;;70.00;;Jedzenie;;Konto osobiste;
01-08-2022;1;Dr��ek rozporowy do prysznica ;52.91;;Dom;;Konto osobiste;
02-08-2022;1;;100.00;;Jedzenie;;Konto osobiste;
03-08-2022;1;Disney +;28.99;;Netflix, itp.;Rozrywka;Konto osobiste;
06-08-2022;1;;51.81;;Dom;;Konto osobiste;
09-08-2022;1;;35.99;;Akcesoria;Elektronika;Konto osobiste;
09-08-2022;1;;4.00;;Dom;;Konto osobiste;
09-08-2022;1;;302.89;;Dom;;Konto osobiste;
09-08-2022;1;Rolety;23.16;;Dom;;Konto osobiste;
10-08-2022;1;;27.28;;Dom;;Konto osobiste;
10-08-2022;1;;18.99;;Dom;;Konto osobiste;
10-08-2022;1;;24.99;;Dom;;Konto osobiste;
11-08-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-08-2022;1;;46.68;;Jedzenie;;Konto osobiste;
11-08-2022;1;;61.34;;Dom;;Konto osobiste;
11-08-2022;1;;58.98;;Restauracja;Jedzenie;Konto osobiste;
12-08-2022;1;;88.97;;Jedzenie;;Konto osobiste;
13-08-2022;1;;74.44;;Jedzenie;;Konto osobiste;
13-08-2022;1;;84.21;;Dom;;Konto osobiste;
14-08-2022;1;;14.00;;Restauracja;Jedzenie;Konto osobiste;
15-08-2022;1;;20.84;;Jedzenie;;Konto osobiste;
16-08-2022;1;;45.82;;Jedzenie;;Konto osobiste;
16-08-2022;1;;30.27;;�rodki czysto�ci;Dom;Konto osobiste;
17-08-2022;1;;35.39;;Restauracja;Jedzenie;Konto osobiste;
17-08-2022;1;;42.94;;Dom;;Konto osobiste;
18-08-2022;1;;20.67;;Jedzenie;;Konto osobiste;
18-08-2022;1;;23.89;;�rodki czysto�ci;Dom;Konto osobiste;
18-08-2022;1;;77.46;;Dom;;Konto osobiste;
19-08-2022;1;;146.58;;Jedzenie;;Konto osobiste;
19-08-2022;1;;42.98;;Alkohol;Jedzenie;Konto osobiste;
19-08-2022;1;;7.96;;Prezenty;;Konto osobiste;
20-08-2022;1;;30.04;;Jedzenie;;Konto osobiste;
20-08-2022;1;;19.96;;Jedzenie;;Konto osobiste;
20-08-2022;1;;15.77;;Prezenty;;Konto osobiste;
21-08-2022;1;Rolety ;518.19;;Dom;;Konto osobiste;
21-08-2022;1;;104.00;;Restauracja;Jedzenie;Konto osobiste;
21-08-2022;1;;12.30;;Jedzenie;;Konto osobiste;
21-08-2022;1;;119.00;;Elektronika;;Konto osobiste;
22-08-2022;1;;19.85;;Jedzenie;;Konto osobiste;
23-08-2022;1;;56.37;;Jedzenie;;Konto osobiste;
23-08-2022;1;Parapet�wka ;133.77;;Rozrywka;;Konto osobiste;
24-08-2022;1;;33.26;;Jedzenie;;Konto osobiste;
25-08-2022;0;;285.00;;Odda�;D�ugi;Konto osobiste;
25-08-2022;0;;320.00;;Czynsz;Dom;Konto osobiste;
25-08-2022;1;Parapet�wka ;215.20;;Rozrywka;;Konto osobiste;
26-08-2022;1;Parapet�wka ;153.75;;Rozrywka;;Konto osobiste;
26-08-2022;1;Parapet�wka ;20.13;;Rozrywka;;Konto osobiste;
27-08-2022;1;Parapet�wka ;95.53;;Rozrywka;;Konto osobiste;
27-08-2022;1;;11.79;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
28-08-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
28-08-2022;1;;32.56;;Jedzenie;;Konto osobiste;
29-08-2022;1;;110.38;;Telefony;Rodzice;Konto osobiste;
29-08-2022;1;;71.50;;Telefony;Rodzice;Konto osobiste;
29-08-2022;0;ZF�S;230.00;;Inne;Praca;Konto osobiste;
30-08-2022;0;;200.00;;Rodzice;;Konto osobiste;
30-08-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
30-08-2022;1;;6.82;;Jedzenie;;Konto osobiste;
30-08-2022;1;;26.00;;Bar;Rozrywka;Konto osobiste;
30-08-2022;1;;50.00;;Rozrywka;;Konto osobiste;
31-08-2022;1;;6.60;;Jedzenie;;Konto osobiste;
31-08-2022;1;;23.00;;Jedzenie;;Konto osobiste;
31-08-2022;0;Wrzesie� - Ania;500.00;;Czynsz;Dom;Konto osobiste;
31-08-2022;1;;408.25;;Oszcz�dno�ci;;Konto osobiste;
31-08-2022;0;;408.25;;Oszcz�dno�ci;;Konto oszcz�dno�ciowe ;
01-09-2022;1;;16.51;;Jedzenie;;Konto osobiste;
02-09-2022;1;;66.95;;Jedzenie;;Konto osobiste;
03-09-2022;1;Disney +;28.99;;Netflix, itp.;Rozrywka;Konto osobiste;
03-09-2022;1;;48.98;;�rodki czysto�ci;Dom;Konto osobiste;
03-09-2022;1;;29.90;;Meble;Dom;Konto osobiste;
03-09-2022;1;;12.00;;Jedzenie;;Konto osobiste;
03-09-2022;1;;69.99;;Odzie�;;Konto osobiste;
03-09-2022;1;;48.99;;Dom;;Konto osobiste;
03-09-2022;1;;97.30;;Dom;;Konto osobiste;
03-09-2022;1;;114.96;;Meble;Dom;Konto osobiste;
05-09-2022;1;;114.22;;Internet;Dom;Konto osobiste;
05-09-2022;1;Sto�ek ;119.99;;Akcesoria;Dom;Konto osobiste;
05-09-2022;1;Stacja pogodowa ;44.99;;Akcesoria;Elektronika;Konto osobiste;
05-09-2022;1;;7.56;;Jedzenie;;Konto osobiste;
05-09-2022;1;;33.37;;�rodki czysto�ci;Dom;Konto osobiste;
05-09-2022;1;Ania ksi��ki ;70.78;;Po�yczone;D�ugi;Konto osobiste;
06-09-2022;1;;31.18;;Jedzenie;;Konto osobiste;
07-09-2022;1;;31.49;;Restauracja;Jedzenie;Konto osobiste;
07-09-2022;1;;34.99;;Akcesoria;Dom;Konto osobiste;
08-09-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
08-09-2022;1;;40.16;;Jedzenie;;Konto osobiste;
08-09-2022;1;;78.46;;�rodki czysto�ci;Dom;Konto osobiste;
11-09-2022;1;;64.85;;Prezenty;;Konto osobiste;
11-09-2022;1;;162.22;;Paliwo;Samoch�d;Konto osobiste;
11-09-2022;0;;100.00;;Rodzice;;Konto osobiste;
11-09-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
13-09-2022;1;;39.88;;Restauracja;Jedzenie;Konto osobiste;
14-09-2022;1;;22.50;;Jedzenie;;Konto osobiste;
14-09-2022;1;;50.00;;Prezenty;;Konto osobiste;
14-09-2022;1;;59.17;;Jedzenie;;Konto osobiste;
15-09-2022;1;;329.00;;Odzie�;;Konto osobiste;
16-09-2022;1;;35.63;;Jedzenie;;Konto osobiste;
17-09-2022;1;;18.00;;Jedzenie;;Konto osobiste;
17-09-2022;1;;19.99;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
17-09-2022;1;;26.63;;Akcesoria;Dom;Konto osobiste;
17-09-2022;1;;124.15;;Akcesoria;Dom;Konto osobiste;
17-09-2022;1;;73.19;;�rodki czysto�ci;Dom;Konto osobiste;
17-09-2022;1;;22.99;;Leki;Zdrowie i uroda;Konto osobiste;
17-09-2022;1;;15.00;;Restauracja;Jedzenie;Konto osobiste;
18-09-2022;1;;158.27;;Gry;Rozrywka;Konto osobiste;
19-09-2022;1;;35.00;;Leki;Zdrowie i uroda;Konto osobiste;
19-09-2022;1;;83.18;;Jedzenie;;Konto osobiste;
20-09-2022;1;;10.70;;Jedzenie;;Konto osobiste;
20-09-2022;1;;120.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
21-09-2022;1;;21.95;;Jedzenie;;Konto osobiste;
22-09-2022;1;;69.32;;Akcesoria;Dom;Konto osobiste;
22-09-2022;1;;49.77;;Jedzenie;;Konto osobiste;
22-09-2022;1;;21.98;;�rodki czysto�ci;Dom;Konto osobiste;
22-09-2022;1;;82.00;;Restauracja;Jedzenie;Konto osobiste;
23-09-2022;1;;12.15;;Jedzenie;;Konto osobiste;
23-09-2022;1;;59.99;;Leki;Zdrowie i uroda;Konto osobiste;
23-09-2022;1;Mikrofal�wka ;538.98;;Akcesoria;Dom;Konto osobiste;
24-09-2022;1;;110.38;;Telefony;Rodzice;Konto osobiste;
24-09-2022;1;;41.98;;Restauracja;Jedzenie;Konto osobiste;
24-09-2022;1;;26.90;;Kino i teatr;Rozrywka;Konto osobiste;
24-09-2022;1;;8.49;;Jedzenie;;Konto osobiste;
24-09-2022;1;;9.56;;Jedzenie;;Konto osobiste;
24-09-2022;1;;37.98;;Restauracja;Jedzenie;Konto osobiste;
24-09-2022;1;;80.00;;Samoch�d;;Konto osobiste;
26-09-2022;1;;55.57;;Jedzenie;;Konto osobiste;
26-09-2022;1;;17.78;;�rodki czysto�ci;Dom;Konto osobiste;
26-09-2022;1;;36.73;;Dom;;Konto osobiste;
27-09-2022;1;;23.49;;Akcesoria;Dom;Konto osobiste;
